gene,d5_mean,d14_mean,d28_mean
Lpo,79.33841161,73.3292432,78.52991991
Wnt3,78.7498876,74.12322169,76.84260717
Nit2,2487.007242,2592.583587,2344.164928
0,81.08118711,89.67864027,79.37555682
0,74.55939176,78.05623202,77.31965182
Cct6a,4136.009832,3894.238193,3545.178877
0,113.700267,125.2881146,122.2377044
Cdc73,153.7356332,160.5677085,148.6885507
0,58.15589326,60.09180518,63.12687834
0,141.8958473,130.20358,116.5969358
0,68.56959763,68.36217313,68.32220216
Syt9,67.3080877,69.73510483,70.98585274
Pspc1,131.2629715,147.9094762,123.0995168
Htr1d,96.33474991,94.56435297,89.28833412
Ica1,325.0956898,271.4954302,312.0277655
Med26,102.7163168,114.6585987,114.8007148
Unc5d,74.64691544,75.03694109,69.85180218
Nop16,1118.393853,1065.104902,896.8291947
0,68.24399132,74.32072799,73.538851
Dnajc18,612.5654509,732.4308596,666.9499713
Fem1c,180.4243759,166.1554911,132.2447878
0,72.03978559,74.04058476,71.21066467
Def8,87.47923763,79.91701253,83.70438915
0,93.33513468,90.54380446,106.4524503
0,70.09129049,74.04949209,68.07991375
0,67.32452387,58.81592639,62.73558426
0,104.5976442,97.70280735,101.4022509
0,79.33745427,76.6559411,76.41717839
Tor3a,229.5844513,215.3126995,213.7747463
Pcsk9,65.74576194,67.9018605,73.34917266
Plin2,16191.67177,5372.326936,4386.167471
Scamp5,104.1256512,104.9136329,100.3014453
Olr662,75.27477737,76.17328791,71.09310236
Setl1,59.44879941,55.63283496,59.35185732
Olr1642,64.25933537,61.34735961,60.78625686
Fev,62.77754401,57.12057314,57.46376532
Rab9a,832.2997727,550.5246971,596.0792931
Atp1a3,73.39408058,77.62305876,81.85016654
Olr1845,57.56363951,58.15829209,55.54945083
Dcn,3373.930089,2378.966182,2857.855919
Tnnt2,257.1618999,203.0528376,171.6243465
Slc1a1,2410.016061,2927.900988,3239.849322
Slc38a2,5170.386559,5227.116642,7036.626442
Oprl1,116.7453866,103.3259348,110.4114086
Akt1,162.3986552,149.9984541,127.7723566
Slc4a7,96.57623324,104.8367461,93.33255137
Fgb,77.19627363,72.56801498,68.80821527
0,72.49687264,74.43737572,67.70493244
Hnrnpl,7209.376229,7787.27683,6523.925829
0,95.78316614,86.95965153,109.1520985
Dennd5a,2132.004751,3633.85479,5600.353203
Ifitm1,11435.70083,2849.085527,1917.015825
0,64.35131949,62.0863086,73.88745637
Spint1,114.3535069,354.2061811,195.8407663
Krt4,101.0869558,98.60724892,93.58451038
0,61.61833583,62.56197432,58.33914444
Pdk1,1255.568777,1142.923152,782.8259272
Card6,83.41423249,78.98089084,82.16633101
Foxo1,199.7430475,300.6027018,274.8630836
Prpf3,401.7147825,398.7893106,392.1159465
0,63.59867249,63.16880551,67.46160578
RGD1564379,96.68248359,90.30594367,91.11576637
0,83.07891533,86.29641182,79.56943818
0,69.39112472,70.68212137,65.7190841
0,12694.30399,13117.22579,12869.0437
0,63.64598152,62.12519702,66.50522327
0,69.00234222,73.69658291,69.05672993
Hipk2,106.5146583,111.1887316,108.0404832
0,91.85402563,89.33652364,93.60887239
0,67.37304343,64.09913021,64.51235121
0,57.69568886,59.20076194,56.34993306
0,95.07273576,86.30160236,85.68011123
0,116.7166112,165.2692406,157.3237077
0,84.0478036,80.04069186,79.46441333
Eya3,70.33587541,64.49150318,64.15354233
Prkd1,78.3390752,83.93771678,96.22001097
0,85.57387407,90.60670688,81.40795015
0,71.60141151,76.68214223,70.22637635
0,241.4210443,234.606743,649.9486442
Mtss1,85.21770242,86.27694055,86.31966101
Sbf1,77.52430972,91.72508897,117.9515724
Prkcsh,239.404719,260.3124795,279.3401048
Cln6,69.87017608,73.25358019,73.3638319
Ttbk1,88.07998933,79.24699655,77.85926702
Asb1,86.9893282,86.52320252,91.3778598
0,68.22915903,67.89751825,66.90677655
Ccdc69,266.3552981,225.9220875,224.3492031
0,63.49324026,61.56518647,67.98944556
Sppl2c,63.0283139,63.92717747,66.97803812
Igsf7,13293.02565,2513.595382,1078.360125
0,99.5593848,93.8103354,85.96030746
0,60.5366235,68.46220185,58.99561544
0,66.62587265,70.33544282,64.17178397
Sumf2,158.4841807,149.0703891,147.8669093
0,80.98823413,73.69770178,70.48975104
Glrx2,2791.20241,2273.676213,1969.472227
0,390.4081526,378.7762021,357.7763396
Rdh7,82.72440003,69.97539424,72.32371877
Cdkn3,714.1424182,959.4477857,248.8687177
Rims1,102.4320105,95.72069124,100.9283219
0,65.75401458,63.03942244,59.88999262
Ppm1e,83.17000406,77.96064078,73.61454254
Slc35e1,77.0856459,72.42954836,74.72259273
0,90.29522014,89.5082258,95.61544172
Amt,527.3062095,611.2709145,624.1464784
LOC306766,515.8721323,684.1785629,695.1791284
Tmem173,96.07244928,111.3796235,84.69018449
Ticam2,128.6105739,109.6048909,89.74866051
Htr2b,378.0645782,117.5412778,114.8514493
0,67.8353276,69.41725005,69.87694092
Afg3l1,190.2204238,178.6576131,156.8221155
Rgs2,4455.057436,4439.925147,2992.599846
0,345.5476784,451.9752664,472.8321887
Hccs,1752.779685,1673.85761,1588.469234
0,77.35862364,77.55355349,74.39751402
Ak8,72.60918241,73.03848771,69.7955715
Oxt,60.32185704,55.31152704,66.22281299
Amy2a3,66.3207849,68.33986678,62.34093466
Mtdh,2613.164448,3138.564373,2750.002602
Tor2a,1036.674161,1099.043503,824.41641
Itih3,474.3448121,431.2801335,1396.289759
Olr1635,67.85992042,69.02418249,68.27318858
Olr62,73.82466016,76.69884815,75.41961016
Rpl21,23648.04177,23935.96222,24209.16756
Crabp2,325.00353,296.7016712,298.9635005
Olr959,73.40460683,77.31512388,74.26157093
Olr285,76.73645113,78.48222559,83.87324538
Pebp1,10362.90741,16620.93074,21584.30654
Ccr4,83.65603263,74.67573348,84.11340656
Flot1,1858.304279,2006.515002,1737.794982
Omd,76.82276,104.3453479,174.845174
Ncl,455.0012135,551.7873675,640.5540769
Soat2,65.36873806,64.86617319,67.03993058
Pdk2,444.0988272,587.8829344,928.9716669
Nrp1,2375.504173,2289.628809,729.5260694
Arg2,88.43475147,83.01705923,82.66127612
Htr1b,68.79472952,69.48284705,74.74919327
Arfip1,123.4427817,108.405514,101.0002575
Rspo3,84.46482041,85.05257946,89.50585805
Zfp579,194.5645491,161.9428998,179.682371
Capn12,77.1699251,75.95544885,75.18090413
Klf13,828.4735342,1225.410059,1353.50062
0,115.7123763,121.8936799,109.9886118
Ifitm3,1482.151202,2224.999651,3065.140423
Smc5,294.1437097,265.5268124,254.970179
0,84.50527037,90.90473154,81.2736368
Ttc33,529.5592515,446.1553448,484.296738
Lhfp,662.2853937,1113.498266,1721.246776
0,116.6274154,114.1942159,105.6707228
0,70.4584374,74.41360665,72.28509811
0,85.58948808,85.1256993,72.72984273
0,79.44375312,78.22912094,75.34579738
0,81.43335225,83.13957046,85.329302
0,67.06066241,67.39095095,83.73377161
0,80.75114776,71.7775112,74.48506217
0,55.91983059,55.67310959,54.66736649
Rad18,191.9228281,196.0307058,158.9299782
0,81.10699082,83.83983761,82.15278175
Trmt10b,441.0181514,453.4956011,448.5759424
0,77.68349787,80.66989552,79.75900886
Dnajc8,83.9983785,95.1792595,83.99377333
Trim62,67.5021072,68.72581169,66.3132196
G2e3,116.1537862,109.4883937,89.31766484
Ston2,78.1111172,92.37125928,86.65471657
Nedd1,148.5589487,150.1577693,132.8561452
Ndufb9,13012.20686,11836.06933,12913.14465
0,131.1371676,130.9220832,129.571362
0,255.6537898,254.0804996,264.6960571
Pias1,412.2615463,370.4735192,277.8849889
Nprl2,1111.825086,1164.754833,998.8211541
Crip3,63.45772625,64.30371839,62.19009659
Aldh3b1,184.9879618,126.9004341,102.3629523
0,522.4231221,472.2868982,406.7276899
Aqp12a,87.39361577,90.11292558,83.3845256
Slc36a3,91.00802888,78.64771157,70.90058437
0,70.70672898,72.20358944,67.2879395
0,70.02076555,74.60249179,77.47227684
0,64.4794655,64.80629109,63.62175684
0,92.02287385,90.66258236,85.45822516
0,71.88296976,74.87030957,71.7552393
0,73.09828352,79.70352547,80.49996459
0,64.31898005,61.09049827,64.47396895
Trove2,81.89472015,74.25779297,72.8178227
Cd84,534.8726148,684.1206798,326.3162501
Abcg3,125.3588321,115.7801673,113.0269972
Nsun7,62.85908489,59.37466694,63.23196616
Cnih1,9519.421421,8936.122887,8395.072568
0,73.21666291,75.71777852,78.59601145
0,78.33680775,83.174099,86.82277442
Nsfl1c,2483.761289,2403.901826,2606.194682
Cherp,495.6716384,462.9424862,420.3571662
0,65.43718051,66.21439584,66.77293976
Tcta,963.9458385,1212.689968,1367.918709
0,71.89615003,72.39254344,68.63655485
Prss16,61.16761143,58.62536802,64.79138945
0,70.89327065,73.23633743,68.44007939
Atg12,512.8828669,450.7192416,442.7278038
0,127.001211,307.1870212,279.4675774
Dbndd1,90.88246788,88.75863373,83.47403788
Tcf19,218.8614638,238.7315324,125.3835109
0,69.93806872,70.87835633,73.25152737
Klk1c2,86.48929413,84.95722119,77.59611242
0,63.41129403,65.04380449,63.54432283
Ensa,117.825386,130.8873743,131.8098546
Enoph1,938.7694318,1538.564304,2211.081793
Xylt2,386.1612176,524.626256,403.697055
Htr3b,63.88540417,67.07930634,65.92288013
Aoc3,70.63369654,66.0601973,73.33204513
Insig2,1067.339445,993.4006188,991.0825597
Olr60,64.51738814,60.31319994,65.73386858
Olr1660,71.63621976,73.42954227,63.80778008
Olr1002,71.33302283,73.37861204,68.02912978
Olr687,65.51705254,65.86583117,66.09594621
Spa17,129.3642846,190.3180011,225.3922947
Olr1007,67.83952742,72.45828147,70.27576796
Ankh,179.4427412,152.5569273,174.7729567
Tap2,373.1821868,257.5177699,244.7483007
Aldh1a1,232.1603704,566.5951128,2337.5624
P2rx5,106.474107,99.83181594,116.0303195
Kcnj16,75.70044962,117.4713355,126.8180315
Cr1l,2340.615657,1992.039274,1661.285661
Emp1,810.1679328,494.2067932,459.8652902
Galr3,69.71013429,68.36531434,68.69338861
Rpl35,5079.425498,6539.875359,5509.163033
Apeh,1322.60415,1258.763872,1082.370987
0,66.3792884,69.14582839,67.05031827
Ssc5d,79.47201328,100.7389188,110.7442579
Eif3k,98.78267293,102.9564278,99.28839998
Trpm1,89.22920407,92.06294329,88.60979276
Ipo7,600.1337195,454.3790798,383.8052987
Ifitm6,70.96062207,77.87863868,108.976947
0,301.3299785,250.0166444,256.2942781
Dimt1,179.5975221,166.5931123,137.5980273
0,151.5272142,127.8164373,99.0345673
Skap1,87.03240844,79.2808024,78.87819803
Aph1a,4027.361807,3889.515357,3237.048215
Nhlh2,64.74172401,64.80847413,65.31801545
0,72.45119636,72.99937073,72.69844019
Trim69,95.28944803,91.24713388,83.91980499
Crls1,204.3298696,168.6692971,142.1509117
0,88.42001813,85.56185608,88.36445859
0,80.62068159,170.5152462,246.3330058
0,66.42708092,63.77613137,62.43374146
0,84.75462061,84.13139188,76.19149943
0,73.36924029,71.99449252,71.76684342
Srgap3,99.79110281,97.7210813,113.8763666
0,95.58781463,95.76680227,94.08106286
Exosc3,855.416387,867.9801703,821.5737529
Wdr78,77.19065508,84.66916317,76.33905817
0,64.99518462,67.95900461,68.9959452
0,82.12704284,78.71127068,84.71029073
Coch,100.7053734,74.8207144,85.6774815
0,63.30076155,67.64971977,61.61453592
0,58.65396508,69.57625522,64.69373254
0,1700.625858,1199.981602,1070.478512
Lmf2,416.9047129,537.2531404,429.2051068
0,73.71872942,72.03238407,75.62572599
0,78.69829856,69.4384756,71.426349
Tusc2,204.3118041,258.5862464,294.7991023
Abcc10,86.76270494,85.66563931,83.5533093
Xrcc4,153.0238243,148.4643005,149.3966608
0,57.42931809,60.7117222,67.28882827
Sned1,76.04569786,76.59991431,73.56944428
G3bp1,1531.33308,1414.053582,1164.322706
0,72.25462439,69.33567038,74.1734936
Cdc27,260.7195946,203.4032,165.7129201
Gpr128,88.28121316,88.05430637,83.71254053
0,66.96089825,67.14561188,72.24852171
Mmp17,73.65669064,76.31242319,72.46783691
0,65.19155642,70.80932262,63.51320158
0,756.6348012,649.4352791,559.9068746
Tagln2,1011.751042,946.717877,640.0925851
Abcg3l3,75.31753944,78.98329104,81.6229083
0,12680.11686,13928.43648,13352.01811
37681,536.4827081,546.9239247,640.4519448
Igf1r,218.5939445,267.2908144,334.1945713
0,65.10062596,64.66030528,62.79834488
0,73.23331762,74.27972003,81.8341736
Nfkbie,169.3224583,125.8292622,114.7359248
0,455.797878,542.4053302,588.1007243
0,62.74764081,66.59193473,63.51568314
Usp4,992.3735486,898.525572,765.8021638
0,88.13701762,80.157711,82.29172916
0,307.4477549,315.2167498,238.8440314
Ncstn,132.1921339,120.4608394,109.964543
Pou3f4,137.5156661,127.7230595,118.3253715
0,76.93367675,76.62013132,73.89432681
Gas8,84.87072372,81.55814065,80.52626092
Npffr1,71.08125729,72.43449168,70.92360893
0,73.68357253,71.196437,73.9898646
0,68.67629915,69.17565669,70.95964474
Tlr7,534.5584406,573.3951666,308.4103777
0,61.81314008,63.63426421,64.88070162
0,79.03435356,81.76509026,79.98097474
Zfand2a,945.986947,597.5461462,754.3036811
Dsg4,75.59648001,68.70952275,67.84600078
Zic1,75.63562513,79.23606485,74.55350967
Smc3,2336.395947,2486.658145,2302.136648
Ric8b,73.12482478,74.78595658,81.36052967
Olr694,59.98446287,68.86910044,65.93127404
Sectm1b,77.35865507,66.28575324,75.38172365
Olr796,78.15465713,82.64597003,78.48852792
Olr827,67.08259225,64.4571208,69.57339657
Aip,84.19292077,83.46372097,89.22429016
Grm8,65.57066817,61.19353303,60.84369472
Smad7,177.3146196,245.0783265,267.5557106
Rab3d,783.8344441,772.4466754,630.9530994
0,126.1572193,133.190043,146.9765092
Nat14,72.75775369,80.43209453,85.12691413
Map4k1,1234.27497,940.388714,670.4976373
Mphosph10,1088.337944,1009.432104,851.4846997
0,72.90188488,82.25623053,85.30277486
B4galnt4,81.51167063,75.67621498,70.53248682
0,133.6723497,104.5211955,81.66879601
0,74.33851651,74.38452519,74.84653415
0,66.52946052,68.09264719,63.6453182
Proser1,79.03217122,65.96799252,69.76559539
0,104.8410819,603.4689039,1352.276602
Trim33,67.36149596,74.35778622,69.74939554
Dnlz,734.0390297,865.1588533,933.3251252
Metap1d,265.8771747,245.5913258,265.7830489
Duoxa2,92.19180962,79.24899787,88.30491788
0,56.28488369,61.25662447,62.16709541
0,75.71111419,74.59163118,75.54719045
0,283.2442065,369.6978794,745.3384471
0,67.95858399,65.62752586,63.14755427
0,67.09805377,65.65644083,72.88460023
0,69.38479023,72.24520314,70.151549
0,61.92670676,59.01972077,61.90121524
0,1371.360292,1494.609641,1405.967867
Dcaf10,189.1253242,166.9478704,149.5076029
0,80.26689411,74.16357031,70.82351551
0,7586.340673,8017.671163,7468.60239
Strn3,2306.76542,2622.264374,2514.574985
0,73.60991313,77.41073712,77.08178543
Nsmce2,1676.866879,1588.511663,1264.084425
Ncaph2,1739.355283,2261.88214,2154.76121
0,87.70350731,90.1230198,82.84769689
0,140.7537982,141.441289,141.8265516
Ppp1r3b,260.0642934,164.0486678,164.910718
Ifrd2,242.0302162,225.2095583,175.6361341
Dlk2,66.34896298,69.06762422,73.07470064
Mterfd2,254.3197907,237.282006,222.0385037
0,613.3721395,717.4127666,708.1615183
0,73.05437216,69.37191121,70.14784155
0,76.06468176,89.77155512,83.03369256
0,1190.893119,1082.520151,1217.664349
0,84.17624184,80.45135552,77.34348416
Sfswap,114.9842548,90.97190447,92.20498434
0,99.81988252,89.96565707,96.89595946
0,1485.633866,1295.831423,1580.587562
0,1055.721518,580.4232655,422.8261259
Pkd2,61.42089749,64.69904535,65.13251227
Rhoh,2110.613313,973.3333957,565.043975
Samd4a,105.6599237,110.3597558,121.833629
Kifc1,1012.752412,968.6786155,320.5063759
Abcd2,234.8331603,230.0172178,283.9541884
0,107.5873534,100.0446977,100.9007036
Arl11,634.0512685,426.9704025,292.1284507
Folh1,89.72845703,264.4949998,359.1162532
0,89.41752244,94.88760422,99.98136639
0,71.43047504,66.92443527,67.71350445
Chrnb1,118.0986301,111.9525244,118.6358695
0,67.45046318,70.86363261,66.14017547
Hist1h2bf,1114.831256,1418.577273,1334.957968
0,74.31376146,72.83167812,65.33287515
Ap3s1,1457.727414,982.7067944,790.0144234
0,63.89693514,74.30088596,67.48774454
Ccsap,66.10749429,67.75196344,63.31380289
0,1159.662586,1053.635909,948.238092
Sbds,1613.239891,2220.096658,3133.04029
RT1-CE16,73.77375644,75.88216108,157.4480004
Frmpd4,78.33500588,71.48452651,78.91979147
Gnas,78.27783972,82.36527392,84.96977682
Comt,2668.74766,1570.141359,1173.952025
Bbs2,142.1252331,186.0620826,216.613735
Kcnh7,81.76666585,74.04787419,77.0679887
Nucb2,1861.774659,975.6472077,834.9405394
Grip2,83.68699314,91.49498592,207.001501
Ctsr,68.34484254,70.43933378,67.06692041
Smim3,1843.040603,940.1447346,753.3631787
Olr920,73.84999903,71.03301702,79.62790913
Ghrhr,74.99667556,71.45331942,81.94863246
Mup5,61.23768511,60.73436563,81.49973677
Pde4a,116.7597625,110.9436211,108.3335404
Olr1383,62.9674437,61.2576169,63.83932686
Olr703,62.45300381,62.70566728,66.31072606
Scn10a,80.13999336,77.54560876,86.98849018
Dyrk1a,319.4865422,289.0946475,259.4545034
Olr711,61.63607433,65.44338964,67.85353751
Xpo1,1077.991283,773.1125468,623.4335202
Slco1b2,57.1715573,60.17597303,62.47926334
Nrep,121.7487928,125.1761734,123.7783027
P2ry6,77.92507514,73.01672611,76.07282252
Cmklr1,89.42453223,93.60457786,88.90080358
Cyp4a1,60.29095285,66.55190134,59.54894873
0,60.92848721,60.15506067,64.50609157
Ube2s,345.6116113,406.3362145,325.8398184
0,101.6960407,89.02158702,95.10585806
Mcee,1684.216292,1987.95247,2303.00643
0,531.1099558,491.9655461,452.1409965
Pkp3,81.47508467,79.99031263,84.49443702
Vom1r58,68.10691977,63.33603364,67.96704812
0,143.5092286,119.3504737,117.9026788
0,269.9260825,310.0805547,213.0646245
Stoml3,81.84792257,82.77199241,80.43592389
Olfml3,85.61469984,159.5925571,151.5680872
0,137.9676359,149.2582841,142.5899947
Dlx1,72.23366812,72.56392943,75.82988615
Duoxa1,87.77896807,83.7242715,84.85624069
0,70.8593031,75.78284598,74.35412205
0,68.90857912,66.94409819,70.97098532
0,62.34298832,65.28928296,69.70596675
Ankrd7,80.2084536,79.37713804,80.43126697
0,1191.093329,1026.38543,1173.63171
0,63.99814112,65.41916472,66.18592412
0,67.58079039,68.80139219,71.95953251
0,82.95744456,96.63058174,102.3252463
0,138.9919381,205.28405,231.4465135
0,69.5769084,69.62522697,75.50309597
0,66.69706996,67.25763045,69.8126106
Flrt2,135.5367903,129.7057938,125.020163
0,74.85993111,77.00925559,75.01823821
Trib1,81.01503939,70.23492086,73.81177253
0,79.18751478,77.2931122,79.04591332
0,72.60619304,72.30771328,81.31895939
Iqch,78.314885,80.42730059,77.65310165
Sema3b,96.96797778,874.9947295,2080.914079
Tjap1,305.2696682,392.0734991,545.600174
Rnaseh2b,970.5743069,1041.879702,840.2328242
0,68.74146812,69.49637361,68.15615573
0,70.47730861,69.52724735,69.14748869
0,98.43138067,87.03671873,94.27522536
Polq,79.16179413,77.76921822,75.52110198
Rpo1-3,5776.645211,6006.802545,4767.067438
0,637.1977846,731.3363195,878.2656369
0,60.15273733,53.27319309,57.00633971
0,69.05189108,72.17817734,75.47876123
0,584.059401,533.2327284,771.8159448
Wdhd1,132.4501744,109.9270118,87.68837026
0,88.77610828,90.5687237,81.81896908
0,59.06053228,60.28563357,62.0144376
Eps15l1,103.0480058,97.62697949,99.05940912
0,92.0785012,84.10653401,85.02102445
LOC498675,81.14860727,83.37584977,89.32610098
Cts7,61.19030712,56.21779166,59.12936075
Hist1h2ai,1220.848483,1828.93017,687.0345475
0,66.87176721,65.38079561,68.89219257
0,60.23225521,58.25041937,59.05661398
0,275.0507431,266.0269027,239.1634791
0,92.58455315,87.79131445,84.73723844
RT1-CE15,629.6202939,427.6528438,391.6002118
0,70.37976207,69.14600877,68.07794012
Cald1,154.2142699,162.0523183,147.1652472
Acta1,83.79065391,65.33134624,70.16357804
0,73.36242265,72.75547538,73.93456984
0,207.6424604,189.5957604,174.2917331
Thbs2,92.49830957,119.1996638,249.6642793
Fgd4,99.70792007,88.62544208,87.75559219
Rraga,1274.773302,1562.757242,1549.562153
Olr1396,88.99753459,87.15353256,83.86088572
Ifi27,9992.994565,6221.246768,10425.12255
Olr590,70.41572083,71.28656807,70.58013487
Rps23,12623.97841,12929.58982,13047.42634
Reg3g,70.39956238,63.45459684,60.61453148
Cdc5l,1695.972463,1420.078187,1331.754967
Olr713,78.0563347,77.1617532,78.19531033
Vom1r102,77.6617621,74.11233061,69.93581774
Olr499,67.7601685,64.87468446,63.6145841
Olr1067,55.41211827,57.84316033,56.50470154
Mgll,683.7928816,401.6869109,428.6346481
Mfn2,1259.952248,1341.324878,1744.782093
Smarcd2,367.1634549,339.9771277,343.405561
Ptger4,87.57499668,82.73099706,78.76837484
Hnrpd,510.7083498,488.4490696,350.6867192
Ddx39b,995.2141862,999.6472063,1121.701976
Gipr,67.7691349,71.09499264,76.23001604
Gnl3,885.163429,708.0604734,598.1616534
Dffb,80.36670318,81.33971725,80.47131864
Vamp1,75.91248004,79.71885325,84.26816435
0,25710.45584,24382.9347,25054.78357
Tmem238,68.69791579,69.06420967,73.32231523
0,65.01989068,61.28889651,60.92533726
0,73.10583468,71.43743118,69.76787257
Wee1,655.9923954,623.9937477,470.977104
Sigirr,167.184791,106.1564621,89.29470089
Ptar1,96.0216655,99.71500181,93.08880787
0,126.9513489,121.9816631,114.9074475
Frem2,80.60681717,70.10321164,68.86283949
0,62.44609748,58.62481687,59.60157573
